Data_Month_Date,Country,HB_Treatment_Description,Treatment_Location_Code,Treatment_Location_Name,ED_MIU,Number_Of_Attendances_agg,Number_of_Attendances_Epi,Number_Meeting_Target_agg,Number_Meeting_Target_epi,Discharge_destination_admission_to_same,Discharge_destination_other_spec,Discharge_destination_residence,Discharge_destination_transfer,Discharge_destination_unknown,Attendance_greater_8hrs,Attendances_greater_12hrs
Mar-16,NHS Scotland,NHS Tayside,T101H,Ninewells Hospital - ED,ED,4205,4205,4165,4165,1213,4,2675,313,0,1,0
Mar-16,NHS Scotland,NHS Tayside,T202H,Perth Royal Infirmary - ED,ED,2208,2208,2177,2177,383,3,1447,375,0,0,0
Mar-16,NHS Scotland,NHS Tayside,T205H,St Margaret's Hospital,MIU/Other,34,34,34,34,0,0,31,1,2,0,0
Mar-16,NHS Scotland,NHS Tayside,T209H,Blairgowrie Community Hospital,MIU/Other,320,320,319,319,0,0,302,17,1,1,0
Mar-16,NHS Scotland,NHS Tayside,T304H,Arbroath Infirmary,MIU/Other,1089,1089,1087,1087,0,0,991,95,3,0,0
Mar-16,NHS Scotland,NHS Tayside,T305H,Brechin Infirmary,MIU/Other,162,162,162,162,0,0,156,6,0,0,0
Mar-16,NHS Scotland,NHS Tayside,T316H,Crieff Community Hospital,MIU/Other,113,113,113,113,0,0,98,13,2,0,0
Mar-16,NHS Scotland,NHS Tayside,T319H,Whitehills Health And Community Care Centre,MIU/Other,647,647,647,647,0,0,616,31,0,0,0
Mar-16,NHS Scotland,NHS Tayside,T320H,Pitlochry Community Hospital,MIU/Other,159,159,159,159,0,0,145,13,1,0,0
Mar-16,NHS Scotland,NHS Tayside,T357C,Links Health Centre,MIU/Other,522,522,522,522,0,0,472,42,8,0,0
Mar-16,NHS Scotland,NHS Western Isles,W106H,St Brendan's Hospital,MIU/Other,53,,53,,,,,,,,
Mar-16,NHS Scotland,NHS Western Isles,W107H,Western Isles Hospital - ED,ED,562,562,558,558,142,0,397,13,10,0,0
Mar-16,NHS Scotland,NHS Western Isles,W108H,Uist & Barra Hospital,MIU/Other,132,,132,,,,,,,,
Apr-16,NHS Scotland,NHS Ayrshire & Arran,A101H,Arran War Memorial Hospital,MIU/Other,213,,212,,,,,,,,
Apr-16,NHS Scotland,NHS Ayrshire & Arran,A110H,Lady Margaret Hospital,MIU/Other,66,,66,,,,,,,,
Apr-16,NHS Scotland,NHS Ayrshire & Arran,A111H,University Hospital Crosshouse - ED,ED,6222,6222,5900,5900,2422,12,3513,118,157,61,22
Apr-16,NHS Scotland,NHS Ayrshire & Arran,A210H,University Hospital Ayr - ED,ED,3667,3667,3341,3341,1423,6,2080,102,56,47,15
Apr-16,NHS Scotland,NHS Ayrshire & Arran,A216H,Girvan Community Hospital,MIU/Other,82,,82,,,,,,,,
Apr-16,NHS Scotland,NHS Borders,B103H,Knoll Community Hospital,MIU/Other,8,,8,,,,,,,,
Apr-16,NHS Scotland,NHS Borders,B105H,Hawick Community  Hospital,MIU/Other,87,,87,,,,,,,,
Apr-16,NHS Scotland,NHS Borders,B114H,Kelso Community Hospital,MIU/Other,11,,11,,,,,,,,
Apr-16,NHS Scotland,NHS Borders,B118H,Hay Lodge Hospital,MIU/Other,46,,46,,,,,,,,
Apr-16,NHS Scotland,NHS Borders,B120H,Borders General Hospital - ED,ED,2389,2389,2259,2259,942,7,1281,143,16,1,0
Apr-16,NHS Scotland,NHS Dumfries & Galloway,Y101H,Castle Douglas Hospital,MIU/Other,19,,19,,,,,,,,
Apr-16,NHS Scotland,NHS Dumfries & Galloway,Y106H,Kirkcudbright Hospital,MIU/Other,39,,39,,,,,,,,
Apr-16,NHS Scotland,NHS Dumfries & Galloway,Y109H,Moffat Hospital,MIU/Other,3,,3,,,,,,,,
Apr-16,NHS Scotland,NHS Dumfries & Galloway,Y110H,Newton Stewart Hospital,MIU/Other,7,7,7,7,0,0,7,0,0,0,0
Apr-16,NHS Scotland,NHS Dumfries & Galloway,Y144H,Galloway Community Hospital - ED,ED,961,961,924,924,87,2,792,61,19,0,0
Apr-16,NHS Scotland,NHS Dumfries & Galloway,Y146H,Dumfries & Galloway Royal Infirmary - ED,ED,2949,2949,2814,2814,1074,3,1762,67,43,1,0
Apr-16,NHS Scotland,NHS Fife,F704H,Victoria Hospital (NHS Fife) - ED,ED,5109,5109,4833,4833,1426,11,3438,84,150,15,1
Apr-16,NHS Scotland,NHS Fife,F708H,Adamson Hospital,MIU/Other,147,,147,,,,,,,,
Apr-16,NHS Scotland,NHS Fife,F709H,St Andrews Community Hospital,MIU/Other,269,,269,,,,,,,,
Apr-16,NHS Scotland,NHS Fife,F805H,Queen Margaret Hospital,MIU/Other,1740,1740,1739,1739,9,0,1601,116,14,0,0
Apr-16,NHS Scotland,NHS Forth Valley,V201H,Stirling Health And Care Village,MIU/Other,1244,1244,1244,1244,1,0,882,36,325,0,0
Apr-16,NHS Scotland,NHS Forth Valley,V217H,Forth Valley Royal Hospital - ED,ED,5255,5255,4969,4969,1335,13,3081,39,787,30,1
Apr-16,NHS Scotland,NHS Grampian,N101H,Aberdeen Royal Infirmary - ED,ED,4577,4577,4326,4326,1252,15,2925,41,344,9,0
Apr-16,NHS Scotland,NHS Grampian,N121H,Royal Aberdeen Children's Hospital - ED,ED,1175,1175,1165,1165,135,1,978,0,61,0,0
Apr-16,NHS Scotland,NHS Grampian,N151H,Aboyne Hospital,MIU/Other,68,,68,,,,,,,,
Apr-16,NHS Scotland,NHS Grampian,N331H,Inverurie Hospital,MIU/Other,9,,9,,,,,,,,
Apr-16,NHS Scotland,NHS Grampian,N332H,Insch War Memorial Hospital,MIU/Other,25,,25,,,,,,,,
Apr-16,NHS Scotland,NHS Grampian,N333H,Peterhead Community Hospital,MIU/Other,1233,,1232,,,,,,,,
Apr-16,NHS Scotland,NHS Grampian,N334H,Fraserburgh Hospital,MIU/Other,649,,648,,,,,,,,
Apr-16,NHS Scotland,NHS Grampian,N335H,Jubilee Hospital,MIU/Other,272,,269,,,,,,,,
Apr-16,NHS Scotland,NHS Grampian,N336H,Turriff Hospital,MIU/Other,185,,185,,,,,,,,
Apr-16,NHS Scotland,NHS Grampian,N337H,Chalmers Hospital,MIU/Other,244,,241,,,,,,,,
Apr-16,NHS Scotland,NHS Grampian,N411H,Dr Gray's Hospital - ED,ED,2037,2037,1945,1945,396,1,1566,9,65,0,0
Apr-16,NHS Scotland,NHS Grampian,N431H,Seafield Hospital,MIU/Other,38,,38,,,,,,,,
Apr-16,NHS Scotland,NHS Grampian,N432H,Stephen Hospital,MIU/Other,19,,19,,,,,,,,
Apr-16,NHS Scotland,NHS Grampian,N433H,Turner Memorial Hospital,MIU/Other,87,,87,,,,,,,,
Apr-16,NHS Scotland,NHS Grampian,N451H,Fleming Hospital,MIU/Other,17,,17,,,,,,,,
Apr-16,NHS Scotland,NHS Grampian,N494H,Kincardine Community Hospital,MIU/Other,104,,104,,,,,,,,
Apr-16,NHS Scotland,NHS Grampian,N683C,Forres Health & Care Centre,MIU/Other,58,,58,,,,,,,,
Apr-16,NHS Scotland,NHS Greater Glasgow & Clyde,C206H,Vale Of Leven District General Hospital,MIU/Other,1358,1358,1315,1315,234,0,1036,73,15,0,0
Apr-16,NHS Scotland,NHS Greater Glasgow & Clyde,C313H,Inverclyde Royal Hospital - ED,ED,2629,2629,2520,2520,655,10,1800,36,128,1,0
Apr-16,NHS Scotland,NHS Greater Glasgow & Clyde,C418H,Royal Alexandra Hospital - ED,ED,5638,5638,5217,5217,1897,8,3476,123,134,8,0
Apr-16,NHS Scotland,NHS Greater Glasgow & Clyde,G107H,Glasgow Royal Infirmary - ED,ED,7508,7508,6818,6818,2379,10,4737,133,249,10,0
Apr-16,NHS Scotland,NHS Greater Glasgow & Clyde,G207H,New Stobhill Hospital,MIU/Other,1499,1499,1499,1499,0,0,1363,110,26,0,0
Apr-16,NHS Scotland,NHS Greater Glasgow & Clyde,G306H,New Victoria Hospital,MIU/Other,2399,2399,2399,2399,1,2,2137,244,15,0,0
Apr-16,NHS Scotland,NHS Greater Glasgow & Clyde,G405H,Queen Elizabeth University Hospital - ED,ED,7568,7568,6752,6752,2391,20,4809,159,189,38,0
Apr-16,NHS Scotland,NHS Greater Glasgow & Clyde,G513H,Royal Hospital For Children Glasgow - ED,ED,4624,4624,4606,4606,729,0,3882,1,12,0,0
Apr-16,NHS Scotland,NHS Greater Glasgow & Clyde,G516H,West Glasgow MIU,MIU/Other,923,923,923,923,0,0,850,69,4,0,0
Apr-16,NHS Scotland,NHS Highland,C106H,Cowal Community Hospital,MIU/Other,574,,573,,,,,,,,
Apr-16,NHS Scotland,NHS Highland,C108H,Islay Hospital,MIU/Other,117,,116,,,,,,,,
Apr-16,NHS Scotland,NHS Highland,C113H,Victoria Hospital (NHS Highland),MIU/Other,326,,325,,,,,,,,
Apr-16,NHS Scotland,NHS Highland,C121H,Lorn & Islands Hospital - ED,ED,586,586,580,580,149,2,424,11,0,0,0
Apr-16,NHS Scotland,NHS Highland,C122H,Campbeltown Hospital,MIU/Other,397,,397,,,,,,,,
Apr-16,NHS Scotland,NHS Highland,H101H,Dunbar Hospital,MIU/Other,194,,194,,,,,,,,
Apr-16,NHS Scotland,NHS Highland,H103H,Caithness General Hospital - ED,ED,546,546,520,520,157,2,386,1,0,0,0
Apr-16,NHS Scotland,NHS Highland,H106H,Lawson Memorial Hospital,MIU/Other,10,,10,,,,,,,,
Apr-16,NHS Scotland,NHS Highland,H202H,Raigmore Hospital - ED,ED,2688,2688,2550,2550,676,4,1996,12,0,0,0
Apr-16,NHS Scotland,NHS Highland,H208H,Nairn Town And County Hospital,MIU/Other,379,,379,,,,,,,,
Apr-16,NHS Scotland,NHS Highland,H210H,Ian Charles Community Hospital,MIU/Other,66,,66,,,,,,,,
Apr-16,NHS Scotland,NHS Highland,H212H,Belford Hospital - ED,ED,731,731,707,707,116,1,608,6,0,0,0
Apr-16,NHS Scotland,NHS Highland,H214H,Dr Mackinnon Memorial Hospital,MIU/Other,378,,378,,,,,,,,
Apr-16,NHS Scotland,NHS Highland,H215H,Portree Community Hospital,MIU/Other,189,,189,,,,,,,,
Apr-16,NHS Scotland,NHS Highland,H217H,Ross Memorial Hospital,MIU/Other,117,,117,,,,,,,,
Apr-16,NHS Scotland,NHS Highland,H219H,County Community Hospital,MIU/Other,171,,171,,,,,,,,
Apr-16,NHS Scotland,NHS Highland,H224H,Mid Argyll Community Hospital And Integrated Care Centre,MIU/Other,333,,329,,,,,,,,
Apr-16,NHS Scotland,NHS Highland,H227B,Aviemore Health Centre,MIU/Other,152,,152,,,,,,,,
Apr-16,NHS Scotland,NHS Highland,H227H,Mull And Iona Community Hospital,MIU/Other,70,,70,,,,,,,,
Apr-16,NHS Scotland,NHS Lanarkshire,L106H,University Hospital Monklands - ED,ED,5587,5587,5402,5402,1900,5,3545,66,71,1,0
Apr-16,NHS Scotland,NHS Lanarkshire,L206H,Kello Hospital,MIU/Other,46,,46,,,,,,,,
Apr-16,NHS Scotland,NHS Lanarkshire,L207H,Lady Home Hospital,MIU/Other,79,,79,,,,,,,,
Apr-16,NHS Scotland,NHS Lanarkshire,L302H,University Hospital Hairmyres - ED,ED,5352,5352,5080,5080,1619,9,3639,63,22,17,0
Apr-16,NHS Scotland,NHS Lanarkshire,L308H,University Hospital Wishaw - ED,ED,5136,5136,4826,4826,1085,7,3865,71,108,21,2
Apr-16,NHS Scotland,NHS Lothian,S108H,Edington Cottage Hospital,MIU/Other,136,,136,,,,,,,,
Apr-16,NHS Scotland,NHS Lothian,S116H,Western General Hospital,MIU/Other,3528,3528,2961,2961,1068,0,2447,13,0,208,105
Apr-16,NHS Scotland,NHS Lothian,S308H,St John's Hospital - ED,ED,4598,4598,4350,4350,1088,3,3434,73,0,16,2
Apr-16,NHS Scotland,NHS Lothian,S314H,Royal Infirmary Of Edinburgh - ED,ED,9369,9369,8838,8838,2638,19,6531,181,0,83,10
Apr-16,NHS Scotland,NHS Lothian,S319H,Royal Hospital for Children and Young People Edinburgh - ED,ED,3993,3993,3923,3923,481,0,3511,1,0,0,0
Apr-16,NHS Scotland,NHS Orkney,R103H,Balfour Hospital - ED,ED,482,482,479,479,142,0,334,2,4,0,0
Apr-16,NHS Scotland,NHS Shetland,Z102H,Gilbert Bain Hospital - ED,ED,588,588,541,541,165,2,398,4,19,0,0
Apr-16,NHS Scotland,NHS Tayside,T101H,Ninewells Hospital - ED,ED,3899,3899,3852,3852,1181,5,2419,294,0,0,0
Apr-16,NHS Scotland,NHS Tayside,T202H,Perth Royal Infirmary - ED,ED,2016,2016,1995,1995,365,2,1334,315,0,1,0
Apr-16,NHS Scotland,NHS Tayside,T205H,St Margaret's Hospital,MIU/Other,27,27,27,27,0,0,26,1,0,0,0
Apr-16,NHS Scotland,NHS Tayside,T209H,Blairgowrie Community Hospital,MIU/Other,272,272,272,272,0,0,249,21,2,0,0
Apr-16,NHS Scotland,NHS Tayside,T304H,Arbroath Infirmary,MIU/Other,1112,1112,1112,1112,0,1,1005,100,6,0,0
Apr-16,NHS Scotland,NHS Tayside,T305H,Brechin Infirmary,MIU/Other,167,167,167,167,0,0,162,5,0,0,0
Apr-16,NHS Scotland,NHS Tayside,T316H,Crieff Community Hospital,MIU/Other,100,100,100,100,0,0,95,5,0,0,0
Apr-16,NHS Scotland,NHS Tayside,T319H,Whitehills Health And Community Care Centre,MIU/Other,501,501,501,501,0,0,479,19,3,0,0
Apr-16,NHS Scotland,NHS Tayside,T320H,Pitlochry Community Hospital,MIU/Other,169,169,169,169,0,0,158,9,2,0,0
Apr-16,NHS Scotland,NHS Tayside,T357C,Links Health Centre,MIU/Other,401,401,401,401,0,0,378,20,3,0,0
Apr-16,NHS Scotland,NHS Western Isles,W106H,St Brendan's Hospital,MIU/Other,63,,63,,,,,,,,
Apr-16,NHS Scotland,NHS Western Isles,W107H,Western Isles Hospital - ED,ED,521,521,519,519,137,1,368,4,11,0,0
Apr-16,NHS Scotland,NHS Western Isles,W108H,Uist & Barra Hospital,MIU/Other,109,,109,,,,,,,,
May-16,NHS Scotland,NHS Ayrshire & Arran,A101H,Arran War Memorial Hospital,MIU/Other,215,,215,,,,,,,,
May-16,NHS Scotland,NHS Ayrshire & Arran,A110H,Lady Margaret Hospital,MIU/Other,83,,81,,,,,,,,
May-16,NHS Scotland,NHS Ayrshire & Arran,A111H,University Hospital Crosshouse - ED,ED,6231,6231,5997,5997,2082,8,3745,118,278,15,0
May-16,NHS Scotland,NHS Ayrshire & Arran,A210H,University Hospital Ayr - ED,ED,4060,4060,3781,3781,1442,2,2437,116,63,31,6
May-16,NHS Scotland,NHS Ayrshire & Arran,A216H,Girvan Community Hospital,MIU/Other,102,,102,,,,,,,,
May-16,NHS Scotland,NHS Borders,B103H,Knoll Community Hospital,MIU/Other,19,,19,,,,,,,,
May-16,NHS Scotland,NHS Borders,B105H,Hawick Community  Hospital,MIU/Other,86,,86,,,,,,,,
May-16,NHS Scotland,NHS Borders,B114H,Kelso Community Hospital,MIU/Other,15,,15,,,,,,,,
May-16,NHS Scotland,NHS Borders,B118H,Hay Lodge Hospital,MIU/Other,42,,42,,,,,,,,
May-16,NHS Scotland,NHS Borders,B120H,Borders General Hospital - ED,ED,2733,2733,2535,2535,955,2,1496,250,30,2,0
May-16,NHS Scotland,NHS Dumfries & Galloway,Y101H,Castle Douglas Hospital,MIU/Other,31,,31,,,,,,,,
May-16,NHS Scotland,NHS Dumfries & Galloway,Y106H,Kirkcudbright Hospital,MIU/Other,51,,51,,,,,,,,
May-16,NHS Scotland,NHS Dumfries & Galloway,Y109H,Moffat Hospital,MIU/Other,5,,5,,,,,,,,
May-16,NHS Scotland,NHS Dumfries & Galloway,Y110H,Newton Stewart Hospital,MIU/Other,11,11,11,11,0,0,9,2,0,0,0
May-16,NHS Scotland,NHS Dumfries & Galloway,Y144H,Galloway Community Hospital - ED,ED,1028,1028,987,987,89,1,828,81,29,3,0
May-16,NHS Scotland,NHS Dumfries & Galloway,Y146H,Dumfries & Galloway Royal Infirmary - ED,ED,3296,3296,3193,3193,1117,6,2015,95,63,0,0
May-16,NHS Scotland,NHS Fife,F704H,Victoria Hospital (NHS Fife) - ED,ED,5864,5864,5509,5509,1433,15,4114,107,195,26,0
May-16,NHS Scotland,NHS Fife,F708H,Adamson Hospital,MIU/Other,157,,157,,,,,,,,
May-16,NHS Scotland,NHS Fife,F709H,St Andrews Community Hospital,MIU/Other,283,,282,,,,,,,,
May-16,NHS Scotland,NHS Fife,F805H,Queen Margaret Hospital,MIU/Other,2169,2169,2155,2155,10,0,2009,126,24,0,0
May-16,NHS Scotland,NHS Forth Valley,V201H,Stirling Health And Care Village,MIU/Other,1490,1490,1488,1488,0,0,1065,43,382,0,0
May-16,NHS Scotland,NHS Forth Valley,V217H,Forth Valley Royal Hospital - ED,ED,6011,6011,5453,5453,1529,8,3321,58,1095,30,0
May-16,NHS Scotland,NHS Grampian,N101H,Aberdeen Royal Infirmary - ED,ED,5057,5057,4741,4741,1323,11,3175,27,521,5,0
May-16,NHS Scotland,NHS Grampian,N121H,Royal Aberdeen Children's Hospital - ED,ED,1694,1694,1680,1680,146,0,1465,0,83,0,0
May-16,NHS Scotland,NHS Grampian,N151H,Aboyne Hospital,MIU/Other,97,,97,,,,,,,,
May-16,NHS Scotland,NHS Grampian,N331H,Inverurie Hospital,MIU/Other,12,,12,,,,,,,,
May-16,NHS Scotland,NHS Grampian,N332H,Insch War Memorial Hospital,MIU/Other,38,,38,,,,,,,,
May-16,NHS Scotland,NHS Grampian,N333H,Peterhead Community Hospital,MIU/Other,1581,,1580,,,,,,,,
May-16,NHS Scotland,NHS Grampian,N334H,Fraserburgh Hospital,MIU/Other,771,,767,,,,,,,,
May-16,NHS Scotland,NHS Grampian,N335H,Jubilee Hospital,MIU/Other,319,,313,,,,,,,,
May-16,NHS Scotland,NHS Grampian,N336H,Turriff Hospital,MIU/Other,243,,243,,,,,,,,
May-16,NHS Scotland,NHS Grampian,N337H,Chalmers Hospital,MIU/Other,322,,317,,,,,,,,
May-16,NHS Scotland,NHS Grampian,N411H,Dr Gray's Hospital - ED,ED,2182,2182,2119,2119,444,3,1686,6,43,2,0
May-16,NHS Scotland,NHS Grampian,N431H,Seafield Hospital,MIU/Other,69,,69,,,,,,,,
May-16,NHS Scotland,NHS Grampian,N432H,Stephen Hospital,MIU/Other,20,,20,,,,,,,,
May-16,NHS Scotland,NHS Grampian,N433H,Turner Memorial Hospital,MIU/Other,95,,95,,,,,,,,
May-16,NHS Scotland,NHS Grampian,N451H,Fleming Hospital,MIU/Other,18,,18,,,,,,,,
May-16,NHS Scotland,NHS Grampian,N494H,Kincardine Community Hospital,MIU/Other,144,,144,,,,,,,,
May-16,NHS Scotland,NHS Grampian,N683C,Forres Health & Care Centre,MIU/Other,44,,44,,,,,,,,
May-16,NHS Scotland,NHS Greater Glasgow & Clyde,C206H,Vale Of Leven District General Hospital,MIU/Other,1641,1641,1610,1610,223,0,1308,95,15,0,0
May-16,NHS Scotland,NHS Greater Glasgow & Clyde,C313H,Inverclyde Royal Hospital - ED,ED,2954,2954,2848,2848,679,5,2056,33,181,4,0
May-16,NHS Scotland,NHS Greater Glasgow & Clyde,C418H,Royal Alexandra Hospital - ED,ED,6328,6328,5664,5664,1967,12,4051,149,149,34,1
May-16,NHS Scotland,NHS Greater Glasgow & Clyde,G107H,Glasgow Royal Infirmary - ED,ED,8291,8291,7256,7256,2472,16,5247,174,382,29,0
May-16,NHS Scotland,NHS Greater Glasgow & Clyde,G207H,New Stobhill Hospital,MIU/Other,1881,1881,1881,1881,0,0,1724,119,38,0,0
May-16,NHS Scotland,NHS Greater Glasgow & Clyde,G306H,New Victoria Hospital,MIU/Other,2933,2933,2932,2932,0,0,2698,205,30,0,0
May-16,NHS Scotland,NHS Greater Glasgow & Clyde,G405H,Queen Elizabeth University Hospital - ED,ED,8492,8492,7391,7391,2488,38,5540,175,251,43,1
May-16,NHS Scotland,NHS Greater Glasgow & Clyde,G513H,Royal Hospital For Children Glasgow - ED,ED,5045,5045,5032,5032,810,1,4220,3,11,0,0
May-16,NHS Scotland,NHS Greater Glasgow & Clyde,G516H,West Glasgow MIU,MIU/Other,993,993,992,992,0,0,917,73,3,0,0
May-16,NHS Scotland,NHS Highland,C106H,Cowal Community Hospital,MIU/Other,698,,698,,,,,,,,
May-16,NHS Scotland,NHS Highland,C108H,Islay Hospital,MIU/Other,130,,130,,,,,,,,
May-16,NHS Scotland,NHS Highland,C113H,Victoria Hospital (NHS Highland),MIU/Other,388,,385,,,,,,,,
May-16,NHS Scotland,NHS Highland,C121H,Lorn & Islands Hospital - ED,ED,752,752,746,746,184,0,547,21,0,0,0
May-16,NHS Scotland,NHS Highland,C122H,Campbeltown Hospital,MIU/Other,421,,421,,,,,,,,
May-16,NHS Scotland,NHS Highland,H101H,Dunbar Hospital,MIU/Other,250,,250,,,,,,,,
May-16,NHS Scotland,NHS Highland,H103H,Caithness General Hospital - ED,ED,615,615,586,586,182,1,432,0,0,1,0
May-16,NHS Scotland,NHS Highland,H106H,Lawson Memorial Hospital,MIU/Other,20,,20,,,,,,,,
May-16,NHS Scotland,NHS Highland,H202H,Raigmore Hospital - ED,ED,3043,3043,2876,2876,743,6,2290,4,0,2,0
May-16,NHS Scotland,NHS Highland,H208H,Nairn Town And County Hospital,MIU/Other,404,,404,,,,,,,,
May-16,NHS Scotland,NHS Highland,H210H,Ian Charles Community Hospital,MIU/Other,102,,102,,,,,,,,
May-16,NHS Scotland,NHS Highland,H212H,Belford Hospital - ED,ED,934,934,895,895,196,0,732,6,0,1,0
May-16,NHS Scotland,NHS Highland,H214H,Dr Mackinnon Memorial Hospital,MIU/Other,432,,432,,,,,,,,
May-16,NHS Scotland,NHS Highland,H215H,Portree Community Hospital,MIU/Other,247,,247,,,,,,,,
May-16,NHS Scotland,NHS Highland,H217H,Ross Memorial Hospital,MIU/Other,162,,162,,,,,,,,
May-16,NHS Scotland,NHS Highland,H219H,County Community Hospital,MIU/Other,160,,160,,,,,,,,
May-16,NHS Scotland,NHS Highland,H224H,Mid Argyll Community Hospital And Integrated Care Centre,MIU/Other,413,,409,,,,,,,,
May-16,NHS Scotland,NHS Highland,H227B,Aviemore Health Centre,MIU/Other,189,,189,,,,,,,,
May-16,NHS Scotland,NHS Highland,H227H,Mull And Iona Community Hospital,MIU/Other,115,,114,,,,,,,,
May-16,NHS Scotland,NHS Lanarkshire,L106H,University Hospital Monklands - ED,ED,6123,6123,5918,5918,1925,5,4077,65,51,1,0
May-16,NHS Scotland,NHS Lanarkshire,L206H,Kello Hospital,MIU/Other,67,,67,,,,,,,,
May-16,NHS Scotland,NHS Lanarkshire,L207H,Lady Home Hospital,MIU/Other,111,,111,,,,,,,,
May-16,NHS Scotland,NHS Lanarkshire,L302H,University Hospital Hairmyres - ED,ED,5754,5754,5392,5392,1597,6,4045,89,17,25,1
May-16,NHS Scotland,NHS Lanarkshire,L308H,University Hospital Wishaw - ED,ED,5834,5834,5342,5342,1217,6,4391,80,140,38,10
May-16,NHS Scotland,NHS Lothian,S108H,Edington Cottage Hospital,MIU/Other,155,,155,,,,,,,,
May-16,NHS Scotland,NHS Lothian,S116H,Western General Hospital,MIU/Other,3899,3899,3537,3537,1159,0,2699,41,0,98,43
May-16,NHS Scotland,NHS Lothian,S308H,St John's Hospital - ED,ED,5018,5018,4747,4747,1101,4,3797,116,0,16,0
May-16,NHS Scotland,NHS Lothian,S314H,Royal Infirmary Of Edinburgh - ED,ED,10457,10457,9548,9548,2813,22,7452,170,0,164,18
May-16,NHS Scotland,NHS Lothian,S319H,Royal Hospital for Children and Young People Edinburgh - ED,ED,4585,4585,4526,4526,531,0,4052,2,0,0,0
May-16,NHS Scotland,NHS Orkney,R103H,Balfour Hospital - ED,ED,522,522,509,509,133,0,382,2,5,1,0
May-16,NHS Scotland,NHS Shetland,Z102H,Gilbert Bain Hospital - ED,ED,672,672,645,645,166,0,490,3,13,2,0
May-16,NHS Scotland,NHS Tayside,T101H,Ninewells Hospital - ED,ED,4377,4377,4291,4291,1256,5,2842,273,1,1,0
May-16,NHS Scotland,NHS Tayside,T202H,Perth Royal Infirmary - ED,ED,2325,2325,2305,2305,393,4,1538,390,0,0,0
May-16,NHS Scotland,NHS Tayside,T205H,St Margaret's Hospital,MIU/Other,44,44,44,44,0,0,41,3,0,0,0
May-16,NHS Scotland,NHS Tayside,T209H,Blairgowrie Community Hospital,MIU/Other,305,305,305,305,0,0,287,16,2,0,0
May-16,NHS Scotland,NHS Tayside,T304H,Arbroath Infirmary,MIU/Other,1297,1297,1296,1296,0,0,1176,116,5,0,0
May-16,NHS Scotland,NHS Tayside,T305H,Brechin Infirmary,MIU/Other,200,200,200,200,0,0,192,8,0,0,0
May-16,NHS Scotland,NHS Tayside,T316H,Crieff Community Hospital,MIU/Other,134,134,134,134,0,0,123,11,0,0,0
May-16,NHS Scotland,NHS Tayside,T319H,Whitehills Health And Community Care Centre,MIU/Other,588,588,588,588,0,0,553,34,1,0,0
May-16,NHS Scotland,NHS Tayside,T320H,Pitlochry Community Hospital,MIU/Other,194,194,194,194,0,0,176,16,2,0,0
May-16,NHS Scotland,NHS Tayside,T357C,Links Health Centre,MIU/Other,417,417,417,417,0,2,400,14,1,0,0
May-16,NHS Scotland,NHS Western Isles,W106H,St Brendan's Hospital,MIU/Other,40,,40,,,,,,,,
May-16,NHS Scotland,NHS Western Isles,W107H,Western Isles Hospital - ED,ED,555,555,554,554,123,0,411,4,17,0,0
May-16,NHS Scotland,NHS Western Isles,W108H,Uist & Barra Hospital,MIU/Other,120,,120,,,,,,,,
Jun-16,NHS Scotland,NHS Ayrshire & Arran,A101H,Arran War Memorial Hospital,MIU/Other,239,,238,,,,,,,,
Jun-16,NHS Scotland,NHS Ayrshire & Arran,A110H,Lady Margaret Hospital,MIU/Other,82,,82,,,,,,,,
Jun-16,NHS Scotland,NHS Ayrshire & Arran,A111H,University Hospital Crosshouse - ED,ED,5976,5976,5790,5790,1933,7,3631,117,288,7,0
Jun-16,NHS Scotland,NHS Ayrshire & Arran,A210H,University Hospital Ayr - ED,ED,4072,4072,3633,3633,1445,2,2447,122,56,85,21
Jun-16,NHS Scotland,NHS Ayrshire & Arran,A216H,Girvan Community Hospital,MIU/Other,91,,91,,,,,,,,
Jun-16,NHS Scotland,NHS Borders,B103H,Knoll Community Hospital,MIU/Other,15,,15,,,,,,,,
Jun-16,NHS Scotland,NHS Borders,B105H,Hawick Community  Hospital,MIU/Other,94,,94,,,,,,,,
Jun-16,NHS Scotland,NHS Borders,B114H,Kelso Community Hospital,MIU/Other,10,,10,,,,,,,,
Jun-16,NHS Scotland,NHS Borders,B118H,Hay Lodge Hospital,MIU/Other,59,,59,,,,,,,,
Jun-16,NHS Scotland,NHS Borders,B120H,Borders General Hospital - ED,ED,2436,2436,2362,2362,851,5,1346,204,30,1,0
Jun-16,NHS Scotland,NHS Dumfries & Galloway,Y101H,Castle Douglas Hospital,MIU/Other,27,,27,,,,,,,,
Jun-16,NHS Scotland,NHS Dumfries & Galloway,Y106H,Kirkcudbright Hospital,MIU/Other,43,,43,,,,,,,,
Jun-16,NHS Scotland,NHS Dumfries & Galloway,Y109H,Moffat Hospital,MIU/Other,6,,6,,,,,,,,
Jun-16,NHS Scotland,NHS Dumfries & Galloway,Y110H,Newton Stewart Hospital,MIU/Other,12,12,12,12,0,0,11,0,1,0,0
Jun-16,NHS Scotland,NHS Dumfries & Galloway,Y144H,Galloway Community Hospital - ED,ED,1026,1026,993,993,69,1,867,60,29,2,0
Jun-16,NHS Scotland,NHS Dumfries & Galloway,Y146H,Dumfries & Galloway Royal Infirmary - ED,ED,3160,3160,3055,3055,980,3,2028,87,62,1,0
